Barcode,Cluster
161284_2,Calicoblasts
8911_2,Neurons_1_1
166907_2,Neurons_1_1
593660_2,Neurons_1_3
299206_2,Neurons_1_1
292704_2,Neurons_1_1
654468_2,Neurons_1_1
424643_2,Neurons_1_1
644482_2,Digestive_filaments
581007_2,Neurons_1_1
526534_2,Neurons_1_1
277445_2,Neurons_1_1
353837_2,Neurons_1_1
104169_2,Neurons_1_1
606638_2,Calicoblasts
397791_2,Neurons_1_1
743877_2,Neurons_1_1
166835_2,Neurons_1_1
801100_2,Neurons_1_1
714116_2,Neurons_1_1
671030_2,Neurons_1_1
303811_2,Neurons_1_1
216805_2,Neurons_1_1
343304_2,Neurons_1_1
6870_2,Neurons_1_1
469963_2,Neurons_1_1
743155_2,Neurons_1_1
846518_2,Neurons_1_1
478140_2,Neurons_1_1
188366_2,Neurons_1_1
714734_2,Neurons_1_1
366866_2,Calicoblasts
230232_2,Neurons_1_1
214093_2,Neurons_1_1
480114_2,Neurons_1_1
267981_2,Neurons_1_1
265637_2,Neurons_1_1
110051_2,Neurons_1_1
223565_2,Neurons_2
457134_2,Neurons_1_1
191848_2,Neurons_1_1
803674_2,Neurons_1_1
759329_2,Neurons_1_1
20148_2,Gastrodermis_1
766556_2,Neurons_1_1
613798_2,Neurons_1_1
12295_2,Neurons_1_1
12439_2,Neurons_1_1
776324_2,Neurons_1_1
675540_2,Neurons_1_1
66968_2,Calicoblasts
808673_2,Calicoblasts
54932_2,Neurons_1_1
775330_2,Neurons_1_1
303979_2,Gland_cells
367556_2,Neurons_1_1
331320_2,Neurons_1_1
655856_2,Neurons_1_1
182130_2,Neurons_1_1
404363_2,Calicoblasts
5141_2,Neurons_1_1
756743_2,Neurons_1_1
473200_2,Neurons_1_1
726880_2,Neurons_1_1
666965_2,Neurons_1_1
114423_2,Neurons_1_1
372047_2,Digestive_filaments
472273_2,Neurons_2
459129_2,Neurons_1_1
426987_2,Neurons_1_1
677076_2,Neurons_1_1
656518_2,Neurons_1_1
330139_2,Neurons_1_1
416162_2,Calicoblasts
585665_2,Neurons_1_1
297567_2,Neurons_1_1
22988_2,Neurons_1_1
238996_2,Neurons_1_1
881801_2,Neurons_1_1
586747_2,Neurons_1_1
765469_2,Neurons_1_1
834473_2,Neurons_1_1
564134_2,Neurons_1_1
598654_2,Neurons_1_1
336721_2,Neurons_1_1
364311_2,Gastrodermis_1
605889_2,Neurons_1_1
409237_2,Neurons_1_1
129608_2,Neurons_1_1
194027_2,Neurons_1_1
756601_2,Neurons_1_1
183521_2,Neurons_1_1
79475_2,Calicoblasts
317235_2,Gastrodermis_3
807317_2,Muscle_cells
734574_2,Neurons_2
141962_2,Neurons_1_1
76472_2,Neurons_1_1
524805_2,Neurons_1_1
482203_2,Neurons_2
750073_2,Neurons_1_1
647838_2,Immune_cells_3
103822_2,Neurons_1_1
182722_2,Neurons_1_1
342947_2,Neurons_1_1
248227_2,Neurons_1_1
218025_2,Neurons_1_1
335806_2,Neurons_1_1
623511_2,Neurons_1_1
274945_2,Gland_cells
243854_2,Neurons_1_1
251386_2,Neurons_1_1
502334_2,Gastrodermis_1
727901_2,Calicoblasts
644069_2,Neurons_1_1
329708_2,Cnidocytes_Neurons
573334_2,Calicoblasts
273725_2,Neurons_1_1
67089_2,Neurons_1_1
870511_2,Neurons_1_1
711040_2,Neurons_1_1
835292_2,Neurons_1_1
801321_2,Neurons_1_1
161151_2,Neurons_1_1
481361_2,Calicoblasts
580202_2,Neurons_1_1
503504_2,Neurons_1_1
701605_2,Neurons_2
178024_2,Neurons_1_1
791373_2,Neurons_1_1
500536_2,Epidermis
278024_2,Neurons_1_1
231991_2,Calicoblasts
868415_2,Neurons_1_1
160478_2,Neurons_1_1
632885_2,Muscle_cells
548981_2,Neurons_1_1
829352_2,Gastrodermis_1
323855_2,Calicoblasts
288603_2,Gland_cells
322348_2,Neurons_1_1
87987_2,Neurons_1_1
344530_2,Gastrodermis_1
883840_2,Neurons_1_1
637342_2,Neurons_1_1
754912_2,Neurons_1_1
206210_2,Neurons_1_1
242749_2,Neurons_1_1
624964_2,Neurons_2
19767_2,Neurons_1_1
167580_2,Neurons_1_1
814479_2,Calicoblasts
527659_2,Neurons_1_1
805382_2,Neurons_1_1
156885_2,Neurons_1_1
333001_2,Neurons_1_1
562323_2,Gastrodermis_1
55370_2,Neurons_1_1
44123_2,Neurons_1_1
542590_2,Neurons_1_1
271942_2,Muscle_cells
190781_2,Neurons_1_1
352089_2,Neurons_1_1
305844_2,Neurons_1_1
219721_2,Neurons_1_1
173530_2,Neurons_1_1
682203_2,Gastrodermis_1
552168_2,Gastrodermis_1
60803_2,Neurons_1_1
633242_2,Cnidocytes_Neurons
414616_2,Neurons_1_1
523026_2,Neurons_1_1
621308_2,Neurons_1_1
718088_2,Neurons_2
583501_2,Neurons_1_1
230745_2,Neurons_1_1
250955_2,Neurons_1_1
731390_2,Gastrodermis_1
564113_2,Neurons_1_1
120176_2,Calicoblasts
352453_2,Neurons_1_1
127733_2,Neurons_1_1
269140_2,Neurons_1_1
679719_2,Digestive_filaments
659284_2,Neurons_1_1
872941_2,Neurons_1_1
178112_2,Neurons_1_1
10810_2,Neurons_1_1
687267_2,Neurons_1_1
685948_2,Neurons_1_1
736239_2,Neurons_1_1
392240_2,Neurons_1_1
230034_2,Neurons_1_1
39662_2,Calicoblasts
846372_2,Neurons_2
461202_2,Neurons_1_1
349667_2,Neurons_1_1
353727_2,Neurons_1_1
167470_2,Calicoblasts
601572_2,Neurons_1_1
852494_2,Neurons_1_1
247249_2,Neurons_1_1
150600_2,Immune_cells_3
330552_2,Neurons_1_1
450996_2,Neurons_1_1
84069_2,Neurons_1_1
749431_2,Neurons_1_1
832145_2,Neurons_1_1
855646_2,Neurons_1_1
331348_2,Calicoblasts
132073_2,Neurons_1_1
201358_2,Neurons_1_1
309720_2,Neurons_1_1
285859_2,Neurons_1_1
862515_2,Neurons_1_1
291955_2,Neurons_1_1
627594_2,Neurons_1_1
518830_2,Neurons_1_1
385239_2,Neurons_1_1
804110_2,Neurons_1_1
74356_2,Epidermis
242730_2,Gland_cells
497378_2,Neurons_1_1
564876_2,Neurons_1_1
41673_2,Calicoblasts
233560_2,Neurons_1_1
359306_2,Neurons_1_1
109405_2,Neurons_1_1
625318_2,Neurons_1_1
880282_2,Neurons_1_1
397777_2,Neurons_1_1
290369_2,Neurons_1_1
123379_2,Neurons_1_1
746789_2,Calicoblasts
830615_2,Neurons_1_1
155112_2,Neurons_1_1
878139_2,Epidermis
301327_2,Neurons_1_1
569568_2,Neurons_1_1
235227_2,Neurons_1_1
489901_2,Neurons_1_1
164692_2,Neurons_2
700326_2,Gastrodermis_1
780595_2,Calicoblasts
333182_2,Neurons_1_1
796975_2,Calicoblasts
165997_2,Neurons_1_1
144917_2,Neurons_1_1
631759_2,Neurons_1_1
782765_2,Neurons_1_1
697980_2,Neurons_1_1
176601_2,Neurons_1_1
610833_2,Neurons_1_1
436756_2,Neurons_1_1
818185_2,Neurons_1_1
816738_2,Neurons_1_1
693563_2,Neurons_1_1
565888_2,Neurons_2
782753_2,Neurons_1_1
687300_2,Neurons_1_1
311308_2,Gastrodermis_1
877902_2,Calicoblasts
270688_2,Neurons_1_1
654427_2,Epidermis
469162_2,Digestive_filaments
883906_2,Neurons_1_1
487770_2,Neurons_1_1
219447_2,Neurons_1_1
747212_2,Neurons_1_1
811613_2,Neurons_2
750697_2,Neurons_1_1
236120_2,Neurons_1_1
732966_2,Neurons_1_1
419291_2,Gastrodermis_1
732884_2,Neurons_1_1
312213_2,Calicoblasts
9105_2,Cnidocytes_Neurons
640272_2,Calicoblasts
569135_2,Neurons_1_1
813778_2,Neurons_1_1
518931_2,Calicoblasts
872125_2,Muscle_cells
790691_2,Digestive_filaments
667054_2,Neurons_1_1
247977_2,Calicoblasts
570581_2,Neurons_1_1
699563_2,Neurons_1_1
255716_2,Neurons_1_1
179674_2,Neurons_1_1
398615_2,Neurons_1_1
537356_2,Neurons_1_1
585666_2,Neurons_1_1
268187_2,Neurons_1_1
101507_2,Neurons_1_1
63724_2,Neurons_1_1
864592_2,Neurons_1_1
322620_2,Cnidocytes_Neurons
302464_2,Neurons_1_1
404384_2,Neurons_1_1
615643_2,Neurons_1_1
61150_2,Gastrodermis_1
818604_2,Neurons_1_1
25878_2,Digestive_filaments
861590_2,Neurons_1_1
357431_2,Neurons_1_1
32114_2,Neurons_1_1
144086_2,Neurons_1_1
681694_2,Neurons_1_1
664700_2,Digestive_filaments
430329_2,Neurons_1_1
626565_2,Neurons_2
682682_2,Neurons_1_1
490461_2,Neurons_1_1
61261_2,Neurons_1_1
16807_2,Neurons_1_1
303658_2,Neurons_1_1
295401_2,Calicoblasts
502650_2,Neurons_1_1
400459_2,Muscle_cells
712531_2,Neurons_1_1
762148_2,Neurons_1_1
582228_2,Neurons_1_1
394353_2,Neurons_1_1
660417_2,Neurons_1_1
723516_2,Neurons_1_1
465901_2,Neurons_1_1
865981_2,Gastrodermis_3
243953_2,Epidermis
386427_2,Neurons_1_1
442508_2,Neurons_1_1
781593_2,Neurons_1_1
724622_2,Neurons_1_1
478906_2,Calicoblasts
339140_2,Neurons_1_1
206920_2,Calicoblasts
747559_2,Neurons_2
410646_2,Neurons_1_1
224682_2,Gastrodermis_1
510806_2,Neurons_1_1
146057_2,Neurons_1_1
376878_2,Neurons_1_1
584546_2,Neurons_1_1
569722_2,Neurons_1_1
438053_2,Neurons_2
239280_2,Neurons_1_1
761896_2,Calicoblasts
157809_2,Calicoblasts
328040_2,Calicoblasts
838139_2,Epidermis
51485_2,Epidermis
462673_2,Neurons_1_1
784196_2,Neurons_1_1
679243_2,Neurons_1_1
582484_2,Epidermis
444173_2,Neurons_1_1
225781_2,Alga_hosting_cells_1
195688_2,Neurons_1_1
224930_2,Digestive_filaments
766710_2,Neurons_1_1
184192_2,Gastrodermis_1
201905_2,Neurons_1_1
753205_2,Neurons_1_1
643027_2,Neurons_1_1
279561_2,Neurons_1_1
407087_2,Neurons_1_1
591938_2,Neurons_1_1
515574_2,Neurons_1_1
68711_2,Neurons_2
246744_2,Gastrodermis_3
320251_2,Neurons_1_1
827253_2,Neurons_1_1
157743_2,Gastrodermis_1
408294_2,Neurons_1_1
811596_2,Neurons_1_1
349599_2,Calicoblasts
504878_2,Neurons_1_1
720068_2,Epidermis
642219_2,Neurons_1_1
124364_2,Neurons_1_1
95489_2,Neurons_1_1
309425_2,Neurons_1_1
38719_2,Neurons_1_1
474638_2,Calicoblasts
581115_2,Neurons_1_1
801439_2,Neurons_1_1
317590_2,Neurons_1_1
314449_2,Neurons_1_1
639477_2,Neurons_1_1
490297_2,Neurons_1_1
405081_2,Neurons_1_1
219577_2,Neurons_1_1
777528_2,Neurons_1_1
623130_2,Digestive_filaments
687281_2,Epidermis
872990_2,Calicoblasts
642441_2,Neurons_1_1
441972_2,Neurons_1_1
418409_2,Gastrodermis_1
873804_2,Neurons_1_1
735564_2,Neurons_1_1
186341_2,Gastrodermis_1
421737_2,Calicoblasts
236041_2,Neurons_1_1
621294_2,Neurons_1_1
527144_2,Neurons_1_1
543640_2,Epidermis
512761_2,Neurons_1_1
429695_2,Gastrodermis_1
304076_2,Neurons_1_1
206838_2,Calicoblasts
367439_2,Immune_cells_3
758256_2,Calicoblasts
683164_2,Neurons_1_1
624281_2,Neurons_1_1
115488_2,Neurons_1_1
475216_2,Neurons_1_1
699717_2,Neurons_1_1
374290_2,Neurons_1_1
66727_2,Gland_cells
770957_2,Neurons_1_1
483422_2,Gastrodermis_3
581473_2,Neurons_1_1
818080_2,Neurons_1_1
428199_2,Neurons_1_1
387002_2,Calicoblasts
538783_2,Neurons_1_1
283902_2,Neurons_1_1
471736_2,Neurons_1_1
447190_2,Digestive_filaments
393266_2,Gastrodermis_1
794184_2,Epidermis
125317_2,Neurons_1_1
847781_2,Neurons_1_1
173613_2,Neurons_1_1
855145_2,Neurons_1_1
813191_2,Cnidocytes_Neurons
124463_2,Gastrodermis_1
93351_2,Neurons_1_1
258096_2,Neurons_1_1
590098_2,Neurons_1_1
633541_2,Gastrodermis_3
406041_2,Neurons_1_1
747503_2,Neurons_2
884185_2,Neurons_1_1
447053_2,Gastrodermis_1
472578_2,Neurons_1_1
148374_2,Gastrodermis_1
162108_2,Gastrodermis_1
807160_2,Neurons_1_1
436360_2,Calicoblasts
576590_2,Neurons_1_1
332364_2,Neurons_2
427953_2,Calicoblasts
25666_2,Muscle_cells
373995_2,Neurons_1_1
765026_2,Epidermis
697848_2,Gastrodermis_1
14351_2,Neurons_2
212992_2,Neurons_1_1
164228_2,Calicoblasts
308505_2,Neurons_1_1
771154_2,Digestive_filaments
598425_2,Gastrodermis_3
818703_2,Neurons_1_1
544343_2,Neurons_1_1
272781_2,Calicoblasts
687298_2,Neurons_1_1
668224_2,Gastrodermis_1
489281_2,Immune_cells_3
398343_2,Calicoblasts
743160_2,Neurons_1_1
838535_2,Digestive_filaments
691294_2,Neurons_2
144779_2,Neurons_1_1
556361_2,Neurons_1_1
167849_2,Neurons_2
461307_2,Digestive_filaments
856697_2,Calicoblasts
315730_2,Muscle_cells
69169_2,Neurons_1_1
139847_2,Neurons_1_1
325399_2,Neurons_1_1
410276_2,Neurons_1_1
814690_2,Neurons_1_3
142397_2,Calicoblasts
850063_2,Gastrodermis_1
721539_2,Calicoblasts
612882_2,Gastrodermis_1
434429_2,Muscle_cells
584456_2,Gastrodermis_1
203160_2,Neurons_1_1
96543_2,Muscle_cells
532616_2,Neurons_1_1
421530_2,Neurons_1_1
265400_2,Neurons_1_1
539663_2,Neurons_1_1
323229_2,Neurons_1_1
290210_2,Neurons_1_1
689712_2,Neurons_1_1
848199_2,Calicoblasts
78582_2,Neurons_1_1
393301_2,Neurons_1_1
50083_2,Calicoblasts
519062_2,Gastrodermis_3
274982_2,Neurons_1_1
505621_2,Gastrodermis_1
224607_2,Neurons_1_1
638652_2,Neurons_1_1
268832_2,Neurons_2
599190_2,Calicoblasts
63673_2,Gland_cells
418829_2,Neurons_1_1
859445_2,Calicoblasts
285826_2,Gastrodermis_3
184427_2,Digestive_filaments
4416_2,Neurons_1_1
549229_2,Gastrodermis_1
235076_2,Gastrodermis_3
731400_2,Gastrodermis_3
325046_2,Neurons_1_1
383157_2,Neurons_2
826577_2,Gastrodermis_1
416651_2,Neurons_2
287091_2,Neurons_1_1
425277_2,Gastrodermis_1
569285_2,Gastrodermis_3
584259_2,Neurons_1_1
469859_2,Gastrodermis_1
777024_2,Gastrodermis_3
285242_2,Gastrodermis_3
266205_2,Gastrodermis_1
526464_2,Neurons_1_1
376987_2,Gastrodermis_1
72514_2,Neurons_1_1
413035_2,Gastrodermis_1
839426_2,Gastrodermis_1
573002_2,Neurons_1_1
474790_2,Gastrodermis_1
488532_2,Neurons_1_1
269299_2,Neurons_2
32693_2,Gastrodermis_1
450821_2,Neurons_1_1
400938_2,Neurons_2
62616_2,Gastrodermis_3
23663_2,Gastrodermis_1
702248_2,Gastrodermis_1
367635_2,Gastrodermis_3
44212_2,Gastrodermis_3
402657_2,Calicoblasts
34600_2,Gastrodermis_3
198783_2,Gastrodermis_1
449227_2,Gastrodermis_1
298229_2,Gastrodermis_3
159527_2,Gastrodermis_3
66750_2,Gastrodermis_3
767890_2,Gastrodermis_1
52395_2,Gastrodermis_1
651602_2,Gastrodermis_3
810238_2,Gastrodermis_3
388472_2,Gastrodermis_3
195596_2,Gastrodermis_3
301804_2,Gastrodermis_1
662124_2,Gastrodermis_3
365114_2,Gastrodermis_3
854880_2,Gastrodermis_3
802105_2,Calicoblasts
821093_2,Gastrodermis_3
151409_3,Cnidocytes_1
780565_3,Immune_cells_2
130033_3,Cnidocytes_3
334034_3,Cnidocytes_1
479775_3,Cnidocytes_1
777296_3,Cnidocytes_3
531517_3,Cnidocytes_1
537496_3,Cnidocytes_1
273214_3,Cnidocytes_1
660865_3,Cnidocytes_1
195512_3,Cnidocytes_1
756278_3,Cnidocytes_1
313121_3,Cnidocytes_1
154072_3,Cnidocytes_3
314416_3,Cnidocytes_3
690450_3,Gastrodermis_1
469488_3,Immune_cells_2
693480_3,Cnidocytes_1
440734_3,Cnidocytes_1
114682_3,Cnidocytes_1
216040_3,Cnidocytes_2
666887_3,Immune_cells_2
181308_3,Cnidocytes_1
505632_3,Progenitors_1
364555_3,Cnidocytes_1
471289_3,Cnidocytes_1
454045_3,Alga_hosting_cells_2
569386_3,Progenitors_1
88891_3,Cnidocytes_1
491208_3,Cnidocytes_1
162323_3,Cnidocytes_3
703025_3,Cnidocytes_3
282363_3,Neurons_2
349653_3,Cnidocytes_1
429654_3,Cnidocytes_3
224965_3,Cnidocytes_3
230491_3,Cnidocytes_3
213048_3,Progenitors_1
452877_3,Cnidocytes_2
513229_3,Cnidocytes_3
527354_3,Cnidocytes_1
810124_3,Cnidocytes_3
518647_3,Cnidocytes_1
61360_3,Cnidocytes_1
362710_3,Immune_cells_2
201189_3,Progenitors_1
22795_3,Immune_cells_2
352110_3,Alga_hosting_cells_2
21117_3,Cnidocytes_1
585257_3,Immune_cells_2
367931_3,Immune_cells_2
31039_3,Cnidocytes_3
783051_3,Cnidocytes_3
795629_3,Immune_cells_2
687926_3,Cnidocytes_1
87619_3,Cnidocytes_1
637976_3,Cnidocytes_1
194288_3,Cnidocytes_1
456511_3,Cnidocytes_1
752431_3,Immune_cells_2
733532_3,Neurons_2
151125_3,Digestive_filaments
21079_3,Immune_cells_2
315308_3,Cnidocytes_1
730970_3,Cnidocytes_3
396880_3,Cnidocytes_3
240950_3,Cnidocytes_1
401984_3,Immune_cells_2
53056_3,Cnidocytes_3
438375_3,Cnidocytes_1
372159_3,Immune_cells_2
449402_3,Cnidocytes_3
57639_3,D.filaments_Alga_hosting_cells
313261_3,Immune_cells_2
738368_3,Progenitors_1
24914_3,Cnidocytes_2
555184_3,Cnidocytes_1
158645_3,Cnidocytes_1
277643_3,Immune_cells_2
603910_3,Cnidocytes_3
355612_3,Alga_hosting_cells_2
569365_3,Progenitors_1
232177_3,Cnidocytes_3
834429_3,Cnidocytes_3
95694_3,Neurons_2
695823_3,Cnidocytes_3
595987_3,Cnidocytes_1
14015_3,Immune_cells_2
820132_3,Immune_cells_2
712549_3,Alga_hosting_cells_2
355926_3,Cnidocytes_3
716576_3,Cnidocytes_3
538314_3,Immune_cells_3
451203_3,Neurons_2
688917_3,Muscle_cells
771165_3,Immune_cells_2
361963_3,Cnidocytes_3
351740_3,Progenitors_1
201069_3,Cnidocytes_1
556793_3,Cnidocytes_3
60066_3,Cnidocytes_1
805065_3,Progenitors_1
724982_3,Immune_cells_2
54547_3,Digestive_filaments
75989_3,Cnidocytes_2
765100_3,Cnidocytes_1
157446_3,Neurons_2
346409_3,Cnidocytes_1
557322_3,Cnidocytes_3
807987_3,Alga_hosting_cells_2
589039_3,Cnidocytes_1
512409_3,Progenitors_1
267165_3,Immune_cells_2
326639_3,Alga_hosting_cells_2
444806_3,Neurons_2
126929_3,Progenitors_2
505228_3,Cnidocytes_1
807285_3,Immune_cells_2
595029_3,Immune_cells_2
32577_3,Cnidocytes_2
79207_3,Cnidocytes_1
367183_3,Cnidocytes_1
111587_3,Digestive_filaments
178626_3,Cnidocytes_2
396415_3,Cnidocytes_1
666574_3,Progenitors_2
583508_3,Alga_hosting_cells_2
117403_3,Cnidocytes_1
533041_3,Cnidocytes_3
562178_3,D.filaments_Alga_hosting_cells
560666_3,Cnidocytes_1
264680_3,Cnidocytes_3
570501_3,Progenitors_1
527287_3,Cnidocytes_3
111818_3,Cnidocytes_3
566996_3,Cnidocytes_3
859767_3,Cnidocytes_3
705830_3,Progenitors_1
62253_3,Cnidocytes_1
66532_3,Cnidocytes_3
10408_3,Immune_cells_2
633694_3,Progenitors_1
682311_3,Cnidocytes_3
428657_3,Cnidocytes_3
89869_3,Immune_cells_2
338250_3,Cnidocytes_1
301701_3,Cnidocytes_1
523372_3,Progenitors_2
142079_3,Cnidocytes_1
689488_3,Immune_cells_2
413252_3,Digestive_filaments
876922_3,Cnidocytes_1
342457_3,Progenitors_1
681565_3,Immune_cells_2
877131_3,Cnidocytes_1
536412_3,Cnidocytes_1
520323_3,Cnidocytes_3
610736_3,D.filaments_Alga_hosting_cells
153129_3,Immune_cells_2
531395_3,Progenitors_1
229101_3,Cnidocytes_3
75009_3,Immune_cells_2
345597_3,Alga_hosting_cells_2
475105_3,Cnidocytes_3
328132_3,Cnidocytes_1
68597_3,Immune_cells_3
759252_3,Cnidocytes_3
590283_3,Cnidocytes_2
451384_3,Cnidocytes_1
55209_3,Muscle_cells
245931_3,Progenitors_1
423380_3,Cnidocytes_1
447787_3,Cnidocytes_3
542614_3,Cnidocytes_3
80597_3,Cnidocytes_1
495889_3,Immune_cells_3
595692_3,Cnidocytes_1
733780_3,Cnidocytes_1
336529_3,Cnidocytes_3
389964_3,Cnidocytes_3
352345_3,Progenitors_2
276193_3,Progenitors_1
739443_3,Cnidocytes_1
359534_3,Immune_cells_2
59295_3,Neurons_2
70075_3,Cnidocytes_1
772471_3,D.filaments_Alga_hosting_cells
708340_3,Cnidocytes_3
854586_3,Alga_hosting_cells_2
812778_3,Cnidocytes_3
329743_3,Cnidocytes_3
205171_3,Muscle_cells
134401_3,Muscle_cells
55753_3,Immune_cells_3
497285_3,Progenitors_2
364006_3,Cnidocytes_2
496960_3,Progenitors_1
724186_3,Cnidocytes_2
357622_3,Immune_cells_2
140784_3,Cnidocytes_1
638495_3,Cnidocytes_2
449968_3,Cnidocytes_1
103518_3,Digestive_filaments
357967_3,D.filaments_Alga_hosting_cells
312564_3,Immune_cells_2
69262_3,Progenitors_1
596561_3,Cnidocytes_3
658355_3,Cnidocytes_1
360410_3,Neurons_2
379525_3,Cnidocytes_1
65976_3,Muscle_cells
701900_3,Digestive_filaments
385068_3,Cnidocytes_1
392727_3,Cnidocytes_1
453739_3,Immune_cells_2
169486_3,Cnidocytes_2
824333_3,Cnidocytes_1
407449_3,Cnidocytes_1
518655_3,Muscle_cells
498603_3,Digestive_filaments
689872_3,Progenitors_1
78089_3,Cnidocytes_3
583169_3,Immune_cells_2
50165_3,Immune_cells_1
773799_3,Digestive_filaments
666484_3,Progenitors_1
701731_3,Progenitors_1
175726_3,D.filaments_Alga_hosting_cells
539256_3,Immune_cells_2
477095_3,Alga_hosting_cells_1
356158_3,Progenitors_2
239630_3,Progenitors_1
303160_3,Cnidocytes_3
301622_3,Immune_cells_3
725882_3,Alga_hosting_cells_2
678509_3,Neurons_2
114169_3,Cnidocytes_3
46472_3,Alga_hosting_cells_2
398180_3,Cnidocytes_3
841351_3,Immune_cells_2
40891_3,Immune_cells_2
51964_3,Neurons_2
18557_3,Cnidocytes_3
461998_3,Progenitors_2
186929_3,D.filaments_Alga_hosting_cells
839270_3,D.filaments_Alga_hosting_cells
219929_3,Progenitors_2
277968_3,Alga_hosting_cells_1
860308_3,D.filaments_Alga_hosting_cells
789582_3,Cnidocytes_1
685990_3,Immune_cells_3
19013_3,Cnidocytes_3
25802_3,Immune_cells_2
340800_3,Immune_cells_2
169759_3,Cnidocytes_1
451787_3,Progenitors_1
292517_3,D.filaments_Alga_hosting_cells
669636_3,Progenitors_2
439386_3,Cnidocytes_1
877007_3,Neurons_2
279895_3,Immune_cells_2
787807_3,Cnidocytes_3
50257_3,Progenitors_2
825460_3,Immune_cells_3
343316_3,Cnidocytes_2
583445_3,Cnidocytes_3
34551_3,Neurons_1_2
743088_3,Alga_hosting_cells_1
204594_3,Immune_cells_2
22680_3,Progenitors_1
122550_3,Cnidocytes_1
40254_3,D.filaments_Alga_hosting_cells
268727_3,Muscle_cells
406691_3,D.filaments_Alga_hosting_cells
17938_3,Cnidocytes_1
432231_3,Immune_cells_1
679685_3,Cnidocytes_3
51273_3,Immune_cells_2
437532_3,Progenitors_1
808332_3,Calicoblasts
693591_3,Progenitors_1
83500_3,Cnidocytes_1
539074_3,Cnidocytes_2
518279_3,Immune_cells_2
740721_3,D.filaments_Alga_hosting_cells
11395_3,D.filaments_Alga_hosting_cells
774911_3,Progenitors_1
155546_3,Digestive_filaments
472115_3,Cnidocytes_1
412517_3,Calicoblasts
241794_3,Progenitors_1
444961_3,Cnidocytes_2
181047_3,Cnidocytes_2
654453_3,D.filaments_Alga_hosting_cells
615676_3,Immune_cells_2
605456_3,Progenitors_2
396474_3,Cnidocytes_3
562393_3,Cnidocytes_3
6885_3,Immune_cells_2
578921_3,Cnidocytes_1
757979_3,Progenitors_1
83943_3,Immune_cells_2
335944_3,Progenitors_2
435816_3,Cnidocytes_3
332176_3,Immune_cells_2
74855_3,Immune_cells_3
321340_3,Cnidocytes_1
263544_3,Immune_cells_1
657128_3,Cnidocytes_2
733906_3,Cnidocytes_3
336579_3,Cnidocytes_1
192534_3,Cnidocytes_1
97978_3,Cnidocytes_1
749263_3,Calicoblasts
486188_3,Digestive_filaments
52182_3,Progenitors_1
75017_3,Cnidocytes_1
718230_3,Cnidocytes_2
596044_3,Progenitors_1
623148_3,Cnidocytes_3
773520_3,Cnidocytes_1
542167_3,Progenitors_2
521180_3,Progenitors_1
120437_3,Muscle_cells
643089_3,Cnidocytes_1
490643_3,Immune_cells_2
128183_3,Cnidocytes_2
311303_3,Alga_hosting_cells_1
672801_3,Neurons_2
793376_3,Immune_cells_2
570069_3,Immune_cells_2
609790_3,Cnidocytes_3
145247_3,Progenitors_1
7805_3,Progenitors_1
735458_3,Immune_cells_2
473403_3,Cnidocytes_2
638390_3,Progenitors_1
256901_3,Cnidocytes_1
788151_3,Immune_cells_2
651355_3,Cnidocytes_3
160114_3,Epidermis
692780_3,Cnidocytes_3
279901_3,Progenitors_1
486929_3,Digestive_filaments
274422_3,Cnidocytes_1
4810_3,Muscle_cells
50070_3,Progenitors_1
357283_3,Immune_cells_2
52657_3,Neurons_2
785972_3,D.filaments_Alga_hosting_cells
596717_3,Immune_cells_3
307100_3,Cnidocytes_1
46592_3,Calicoblasts
632337_3,Calicoblasts
500298_3,Digestive_filaments
38455_3,Digestive_filaments
274552_3,Immune_cells_3
635149_3,Alga_hosting_cells_2
147726_3,Cnidocytes_3
101148_3,Cnidocytes_1
775343_3,D.filaments_Alga_hosting_cells
619214_3,Cnidocytes_1
793260_3,Immune_cells_3
558918_3,Cnidocytes_1
21260_3,Immune_cells_1
525682_3,Progenitors_2
71255_3,Progenitors_1
790165_3,Immune_cells_2
290866_3,Cnidocytes_3
85979_3,Cnidocytes_3
299915_3,Alga_hosting_cells_1
239955_3,Cnidocytes_3
121353_3,Immune_cells_3
74444_3,Cnidocytes_3
552971_3,Cnidocytes_3
827362_3,Progenitors_1
402263_3,Alga_hosting_cells_2
412122_3,Cnidocytes_1
443064_3,Cnidocytes_3
792969_3,D.filaments_Alga_hosting_cells
743693_3,Cnidocytes_1
591516_3,Cnidocytes_1
603478_3,Cnidocytes_3
650070_3,D.filaments_Alga_hosting_cells
132166_3,Immune_cells_2
133720_3,Cnidocytes_1
168980_3,Cnidocytes_1
562317_3,Cnidocytes_3
596380_3,Immune_cells_3
726981_3,Digestive_filaments
596119_3,D.filaments_Alga_hosting_cells
346676_3,Digestive_filaments
27405_3,Immune_cells_3
114018_3,Digestive_filaments
711259_3,Immune_cells_2
663550_3,Neurons_1_2
667723_3,Progenitors_1
831590_3,Cnidocytes_2
364043_3,Progenitors_1
633970_3,Muscle_cells
338403_3,Progenitors_1
682698_3,Cnidocytes_1
29182_3,Cnidocytes_1
272893_3,Cnidocytes_1
391406_3,D.filaments_Alga_hosting_cells
514533_3,Progenitors_1
388146_3,Immune_cells_2
431557_3,Cnidocytes_1
687215_3,Progenitors_1
772768_3,Cnidocytes_1
295320_3,Progenitors_1
33553_3,Cnidocytes_3
799525_3,Progenitors_1
